StateWellNumber|County|Aquifer|Status|MeasurementMonth|MeasurementDay|MeasurementYear|MeasurementDate|MeasurementTime|DepthFromLSD|LandElevation|LandElevationMethod|WaterElevation|MeasurementNumber|MeasuringAgency|MethodOfMeasurement|Remarks|Comments|CreatedDate|LastUpdateDate
1651801|Morris|Carrizo-Wilcox/Queen City|Publishable|3|11|1942|1942-03-11||12.6|393|Digital Elevation Model -DEM|380.4|1|Other or Source of Measurement Unknown|Unknown||||
1651801|Morris|Carrizo-Wilcox/Queen City|Publishable|10|7|1960|1960-10-07||13.1|393|Digital Elevation Model -DEM|379.9|1|Other or Source of Measurement Unknown|Unknown||||
1651803|Morris|Carrizo-Wilcox/Queen City|Publishable|3|11|1942|1942-03-11||11.6|400|Digital Elevation Model -DEM|388.4|1|Other or Source of Measurement Unknown|Unknown||||
1651803|Morris|Carrizo-Wilcox/Queen City|Publishable|10|7|1960|1960-10-07||21.5|400|Digital Elevation Model -DEM|378.5|1|Other or Source of Measurement Unknown|Unknown||||
1651804|Morris|Carrizo-Wilcox/Queen City|Publishable|10|7|1960|1960-10-07||21.1|400|Digital Elevation Model -DEM|378.9|1|Other or Source of Measurement Unknown|Unknown||||
1651805|Morris|Carrizo-Wilcox/Queen City|Publishable|6|7|1963|1963-06-07||11.3|366|Digital Elevation Model -DEM|354.7|1|Other or Source of Measurement Unknown|Unknown||||
1652101|Cass|Carrizo-Wilcox/Queen City|Publishable|12|9|1941|1941-12-09||19.6|360|Interpolated From Topo Map|340.4|1|Other or Source of Measurement Unknown|Unknown||||
1652101|Cass|Carrizo-Wilcox/Queen City|Publishable|8|16|1960|1960-08-16||19.3|360|Interpolated From Topo Map|340.7|1|Other or Source of Measurement Unknown|Unknown||||
1652101|Cass|Carrizo-Wilcox/Queen City|Publishable|12|12|1967|1967-12-12||21.5|360|Interpolated From Topo Map|338.5|1|Other or Source of Measurement Unknown|Unknown||||
1652402|Cass|Carrizo-Wilcox/Queen City|Publishable|12|2|1960|1960-12-02||13.6|360|Interpolated From Topo Map|346.4|1|Other or Source of Measurement Unknown|Unknown||||
1652402|Cass|Carrizo-Wilcox/Queen City|Publishable|12|13|1967|1967-12-13||13|360|Interpolated From Topo Map|347|1|Other or Source of Measurement Unknown|Unknown||||
1652601|Cass|Carrizo-Wilcox/Queen City|Publishable|3|4|1960|1960-03-04||10.7|365|Interpolated From Topo Map|354.3|1|Other or Source of Measurement Unknown|Unknown||||
1652601|Cass|Carrizo-Wilcox/Queen City|Publishable|1|15|1968|1968-01-15||20.4|365|Interpolated From Topo Map|344.6|1|Other or Source of Measurement Unknown|Unknown||||
1652701|Cass|Carrizo-Wilcox/Queen City|Publishable|12|9|1941|1941-12-09||20.7|360|Interpolated From Topo Map|339.3|1|Other or Source of Measurement Unknown|Unknown||||
1652701|Cass|Carrizo-Wilcox/Queen City|Publishable|9|2|1960|1960-09-02||21.7|360|Interpolated From Topo Map|338.3|1|Other or Source of Measurement Unknown|Unknown||||
1652701|Cass|Carrizo-Wilcox/Queen City|Publishable|12|13|1967|1967-12-13||21.4|360|Interpolated From Topo Map|338.6|1|Other or Source of Measurement Unknown|Unknown||||
1652801|Cass|Carrizo-Wilcox/Queen City|Publishable|9|14|1960|1960-09-14||25.4|340|Interpolated From Topo Map|314.6|1|Other or Source of Measurement Unknown|Unknown||||
1653101|Cass|Carrizo-Wilcox/Queen City|Publishable|12|9|1941|1941-12-09||46.3|320|Interpolated From Topo Map|273.7|1|Other or Source of Measurement Unknown|Unknown||||
1653101|Cass|Carrizo-Wilcox/Queen City|Publishable|8|29|1960|1960-08-29||46.8|320|Interpolated From Topo Map|273.2|1|Other or Source of Measurement Unknown|Unknown||||
1653101|Cass|Carrizo-Wilcox/Queen City|Publishable|12|18|1967|1967-12-18||46|320|Interpolated From Topo Map|274|1|Other or Source of Measurement Unknown|Unknown||||
1653102|Cass|Carrizo-Wilcox/Queen City|Publishable|12|10|1941|1941-12-10||39.3|325|Interpolated From Topo Map|285.7|1|Other or Source of Measurement Unknown|Unknown||||
1653102|Cass|Carrizo-Wilcox/Queen City|Publishable|8|29|1960|1960-08-29||40.4|325|Interpolated From Topo Map|284.6|1|Other or Source of Measurement Unknown|Unknown||||
1653103|Cass|Carrizo-Wilcox/Queen City|Publishable|12|10|1941|1941-12-10||15.1|370|Interpolated From Topo Map|354.9|1|Other or Source of Measurement Unknown|Unknown||||
1653103|Cass|Carrizo-Wilcox/Queen City|Publishable|8|29|1960|1960-08-29||8.2|370|Interpolated From Topo Map|361.8|1|Other or Source of Measurement Unknown|Unknown||||
1653103|Cass|Carrizo-Wilcox/Queen City|Publishable|12|18|1967|1967-12-18||2.6|370|Interpolated From Topo Map|367.4|1|Other or Source of Measurement Unknown|Unknown||||
1653104|Cass|Carrizo-Wilcox/Queen City|Publishable|9|12|1961|1961-09-12||93.5|314|Digital Elevation Model -DEM|220.5|1|Other or Source of Measurement Unknown|Unknown||||
1653104|Cass|Carrizo-Wilcox/Queen City|Publishable|3|5|1968|1968-03-05||154.7|314|Digital Elevation Model -DEM|159.3|1|U.S. Geological Survey|Steel Tape||||
1653201|Cass|Carrizo-Wilcox/Queen City|Publishable|12|10|1941|1941-12-10||19.5|305|Interpolated From Topo Map|285.5|1|Other or Source of Measurement Unknown|Unknown||||
1653201|Cass|Carrizo-Wilcox/Queen City|Publishable|3|11|1960|1960-03-11||11.2|305|Interpolated From Topo Map|293.8|1|Other or Source of Measurement Unknown|Unknown||||
1653201|Cass|Carrizo-Wilcox/Queen City|Publishable|12|18|1967|1967-12-18||12.8|305|Interpolated From Topo Map|292.2|1|Other or Source of Measurement Unknown|Unknown||||
1653202|Cass|Carrizo-Wilcox/Queen City|Publishable|3|3|1960|1960-03-03||35.7|325|Interpolated From Topo Map|289.3|1|Other or Source of Measurement Unknown|Unknown||||
1653203|Cass|Carrizo-Wilcox/Queen City|Publishable|3|1|1968|1968-03-01||66.6|266|Interpolated From Topo Map|199.4|1|Other or Source of Measurement Unknown|Unknown||||
1653205|Cass|Carrizo-Wilcox/Queen City|Publishable|6|14|1961|1961-06-14||103.3|326|Digital Elevation Model -DEM|222.7|1|Other or Source of Measurement Unknown|Unknown||||
1653205|Cass|Carrizo-Wilcox/Queen City|Publishable|9|14|1964|1964-09-14||179.6|326|Digital Elevation Model -DEM|146.4|1|Other or Source of Measurement Unknown|Unknown||||
1653205|Cass|Carrizo-Wilcox/Queen City|Publishable|3|5|1968|1968-03-05||182.3|326|Digital Elevation Model -DEM|143.7|1|Other or Source of Measurement Unknown|Unknown||||
1653206|Cass|Carrizo-Wilcox/Queen City|Publishable|7|13|1961|1961-07-13||112.7|278|Digital Elevation Model -DEM|165.3|1|Other or Source of Measurement Unknown|Unknown||||
1653206|Cass|Carrizo-Wilcox/Queen City|Publishable|3|5|1968|1968-03-05||199.3|278|Digital Elevation Model -DEM|78.7|1|Other or Source of Measurement Unknown|Unknown||||
1653302|Cass|Carrizo-Wilcox/Queen City|Publishable|5|27|1968|1968-05-27||48.9|290|Interpolated From Topo Map|241.1|1|Other or Source of Measurement Unknown|Unknown||||
1653601|Cass|Carrizo-Wilcox/Queen City|Publishable|12|10|1941|1941-12-10||17.6|335|Digital Elevation Model -DEM|317.4|1|Other or Source of Measurement Unknown|Unknown||||
1653601|Cass|Carrizo-Wilcox/Queen City|Publishable|8|16|1960|1960-08-16||17.2|335|Digital Elevation Model -DEM|317.8|1|Other or Source of Measurement Unknown|Unknown||||
1653601|Cass|Carrizo-Wilcox/Queen City|Publishable|12|18|1967|1967-12-18||12.3|335|Digital Elevation Model -DEM|322.7|1|Other or Source of Measurement Unknown|Unknown||||
1653701|Cass|Carrizo-Wilcox/Queen City|Publishable|12|18|1967|1967-12-18||45|430|Interpolated From Topo Map|385|1|Other or Source of Measurement Unknown|Unknown||||
1653901|Cass|Carrizo-Wilcox/Queen City|Publishable|12|10|1941|1941-12-10||28.9|445|Interpolated From Topo Map|416.1|1|Other or Source of Measurement Unknown|Unknown||||
1653901|Cass|Carrizo-Wilcox/Queen City|Publishable|8|19|1960|1960-08-19||29.3|445|Interpolated From Topo Map|415.7|1|Other or Source of Measurement Unknown|Unknown||||
1653903|Cass|Carrizo-Wilcox/Queen City|Publishable|5|28|1968|1968-05-28||74.3|384|Interpolated From Topo Map|309.7|1|Other or Source of Measurement Unknown|Unknown||||
1654101|Cass|Carrizo-Wilcox/Queen City|Publishable|3|9|1960|1960-03-09||25.3|310|Interpolated From Topo Map|284.7|1|Other or Source of Measurement Unknown|Unknown||||
1654101|Cass|Carrizo-Wilcox/Queen City|Publishable|10|26|1967|1967-10-26||24.5|310|Interpolated From Topo Map|285.5|1|Other or Source of Measurement Unknown|Unknown||||
1654102|Cass|Carrizo-Wilcox/Queen City|Publishable|4|22|1958|1958-04-22||40.1|290|Interpolated From Topo Map|249.9|1|Other or Source of Measurement Unknown|Unknown||||
1654102|Cass|Carrizo-Wilcox/Queen City|Publishable|3|14|1968|1968-03-14||53|290|Interpolated From Topo Map|237|1|Other or Source of Measurement Unknown|Unknown||||
1654302|Cass|Carrizo-Wilcox/Queen City|Publishable|8|17|1960|1960-08-17||70.2|270|Interpolated From Topo Map|199.8|1|Other or Source of Measurement Unknown|Unknown||||
1654302|Cass|Carrizo-Wilcox/Queen City|Publishable|1|16|1968|1968-01-16||77.6|270|Interpolated From Topo Map|192.4|1|Other or Source of Measurement Unknown|Unknown||||
1654401|Cass|Carrizo-Wilcox/Queen City|Publishable|8|16|1960|1960-08-16||47.1|380|Interpolated From Topo Map|332.9|1|Other or Source of Measurement Unknown|Unknown||||
1654401|Cass|Carrizo-Wilcox/Queen City|Publishable|10|26|1967|1967-10-26||50|380|Interpolated From Topo Map|330|1|Other or Source of Measurement Unknown|Unknown||||
1654402|Cass|Carrizo-Wilcox/Queen City|Publishable|10|26|1967|1967-10-26||165.5|392|Interpolated From Topo Map|226.5|1|Other or Source of Measurement Unknown|Unknown||||
1654601|Cass|Carrizo-Wilcox/Queen City|Publishable|12|5|1941|1941-12-05||27.9|365|Interpolated From Topo Map|337.1|1|Other or Source of Measurement Unknown|Unknown||||
1654601|Cass|Carrizo-Wilcox/Queen City|Publishable|8|30|1960|1960-08-30||28.1|365|Interpolated From Topo Map|336.9|1|Other or Source of Measurement Unknown|Unknown||||
1654601|Cass|Carrizo-Wilcox/Queen City|Publishable|1|16|1968|1968-01-16||28.3|365|Interpolated From Topo Map|336.7|1|Other or Source of Measurement Unknown|Unknown||||
1654801|Cass|Carrizo-Wilcox/Queen City|Publishable|10|27|1941|1941-10-27||16.6|370|Interpolated From Topo Map|353.4|1|Other or Source of Measurement Unknown|Unknown||||
1654801|Cass|Carrizo-Wilcox/Queen City|Publishable|8|30|1960|1960-08-30||16.8|370|Interpolated From Topo Map|353.2|1|Other or Source of Measurement Unknown|Unknown||||
1654801|Cass|Carrizo-Wilcox/Queen City|Publishable|1|16|1967|1967-01-16||13.4|370|Interpolated From Topo Map|356.6|1|Other or Source of Measurement Unknown|Unknown||||
1654802|Cass|Carrizo-Wilcox/Queen City|Publishable|8|19|1960|1960-08-19||8.4|395|Interpolated From Topo Map|386.6|1|Other or Source of Measurement Unknown|Unknown||||
1654802|Cass|Carrizo-Wilcox/Queen City|Publishable|1|16|1968|1968-01-16||6.7|395|Interpolated From Topo Map|388.3|1|Other or Source of Measurement Unknown|Unknown||||
1655201|Cass|Carrizo-Wilcox/Queen City|Publishable|8|17|1960|1960-08-17||25.4|340|Interpolated From Topo Map|314.6|1|Other or Source of Measurement Unknown|Unknown||||
1655301|Cass|Carrizo-Wilcox/Queen City|Publishable|3|9|1960|1960-03-09||40.3|280|Interpolated From Topo Map|239.7|1|Other or Source of Measurement Unknown|Unknown||||
1655302|Cass|Carrizo-Wilcox/Queen City|Publishable|7|15|1993|1993-07-15||22|327|Digital Elevation Model -DEM|305|1|Registered Water Well Driller|Unknown|||2000-08-03|2000-08-03
1655501|Cass|Carrizo-Wilcox/Queen City|Publishable|8|17|1960|1960-08-17||18.4|270|Interpolated From Topo Map|251.6|1|Other or Source of Measurement Unknown|Unknown||||
1655701|Cass|Carrizo-Wilcox/Queen City|Publishable|8|30|1960|1960-08-30||13.8|335|Interpolated From Topo Map|321.2|1|Other or Source of Measurement Unknown|Unknown||||
1655801|Cass|Carrizo-Wilcox/Queen City|Publishable|6|26|1963|1963-06-26||174.7|324|Interpolated From Topo Map|149.3|1|Other or Source of Measurement Unknown|Unknown||||
1655801|Cass|Carrizo-Wilcox/Queen City|Publishable|10|26|1967|1967-10-26||180.1|324|Interpolated From Topo Map|143.9|1|Other or Source of Measurement Unknown|Unknown||||
1656201|Cass|Carrizo-Wilcox/Queen City|Publishable|11|21|1967|1967-11-21||-0.5|210|Interpolated From Topo Map|210.5|1|Other or Source of Measurement Unknown|Unknown||||
1656501|Cass|Carrizo-Wilcox/Queen City|Publishable|10|27|1941|1941-10-27||14|245|Interpolated From Topo Map|231|1|Other or Source of Measurement Unknown|Unknown||||
1656501|Cass|Carrizo-Wilcox/Queen City|Publishable|3|9|1960|1960-03-09||10|245|Interpolated From Topo Map|235|1|Other or Source of Measurement Unknown|Unknown||||
1656501|Cass|Carrizo-Wilcox/Queen City|Publishable|11|21|1967|1967-11-21||13.5|245|Interpolated From Topo Map|231.5|1|Other or Source of Measurement Unknown|Unknown||||
1656701|Cass|Carrizo-Wilcox/Queen City|Publishable|12|12|1967|1967-12-12||115.1|330|Interpolated From Topo Map|214.9|1|U.S. Geological Survey|Steel Tape||||
1656701|Cass|Carrizo-Wilcox/Queen City|Publishable|3|17|1971|1971-03-17||70.52|330|Interpolated From Topo Map|259.48|1|Texas Water Development Board|Steel Tape||||
1656701|Cass|Carrizo-Wilcox/Queen City|Publishable|2|14|1972|1972-02-14||74.85|330|Interpolated From Topo Map|255.15|1|Texas Water Development Board|Steel Tape||||
1656701|Cass|Carrizo-Wilcox/Queen City|Publishable|2|6|1973|1973-02-06||72.62|330|Interpolated From Topo Map|257.38|1|Texas Water Development Board|Steel Tape||||
1656701|Cass|Carrizo-Wilcox/Queen City|No Measurement|2|6|1974|1974-02-06|||330|Interpolated From Topo Map||1|Texas Water Development Board|| Well site temporarily inaccessible due to impassable roads, locked gate, etc.|||
1656701|Cass|Carrizo-Wilcox/Queen City|No Measurement|2|11|1975|1975-02-11|||330|Interpolated From Topo Map||1|Texas Water Development Board|Steel Tape| Tape hangs before reaching water level|||
1656701|Cass|Carrizo-Wilcox/Queen City|No Measurement|12|4|1975|1975-12-04|||330|Interpolated From Topo Map||1|Texas Water Development Board|Steel Tape| Tape hangs before reaching water level|||
1656802|Cass|Carrizo-Wilcox/Queen City|Publishable|12|6|1967|1967-12-06||28.7|320|Interpolated From Topo Map|291.3|1|Other or Source of Measurement Unknown|Unknown||||
1657101|Titus|Carrizo-Wilcox/Queen City|Publishable|1|5|1961|1961-01-05||62|375|Digital Elevation Model -DEM|313|1|Other or Source of Measurement Unknown|Unknown||||
1657103|Titus|Carrizo-Wilcox/Queen City|Publishable|5|3|1963|1963-05-03||120.3|379|Digital Elevation Model -DEM|258.7|1|Other or Source of Measurement Unknown|Unknown||||
1657104|Titus|Carrizo-Wilcox/Queen City|Publishable|9|13|1963|1963-09-13||70.2|381|Digital Elevation Model -DEM|310.8|1|Other or Source of Measurement Unknown|Unknown||||
1657105|Titus|Carrizo-Wilcox/Queen City|Publishable|5|1|1963|1963-05-01||47.2|369|Digital Elevation Model -DEM|321.8|1|Other or Source of Measurement Unknown|Unknown||||
1657106|Titus|Carrizo-Wilcox/Queen City|Publishable|5|1|1963|1963-05-01||43|351|Digital Elevation Model -DEM|308|1|Other or Source of Measurement Unknown|Unknown||||
1657107|Titus|Carrizo-Wilcox/Queen City|Publishable|5|1|1963|1963-05-01||6|357|Digital Elevation Model -DEM|351|1|Other or Source of Measurement Unknown|Unknown||||
1657108|Titus|Carrizo-Wilcox/Queen City|Publishable|5|4|1963|1963-05-04||26.4|335|Digital Elevation Model -DEM|308.6|1|Other or Source of Measurement Unknown|Unknown||||
1657111|Titus|Carrizo-Wilcox/Queen City|Publishable|5|3|1963|1963-05-03||54.4|400|Digital Elevation Model -DEM|345.6|1|Other or Source of Measurement Unknown|Unknown||||
1657112|Titus|Carrizo-Wilcox/Queen City|Publishable|5|3|1963|1963-05-03||52.9|397|Digital Elevation Model -DEM|344.1|1|Other or Source of Measurement Unknown|Unknown||||
1657113|Titus|Carrizo-Wilcox/Queen City|Publishable|5|3|1963|1963-05-03||53.1|390|Digital Elevation Model -DEM|336.9|1|Other or Source of Measurement Unknown|Unknown||||
1657201|Titus|Carrizo-Wilcox/Queen City|Publishable|5|1|1963|1963-05-01||20.9|333|Digital Elevation Model -DEM|312.1|1|Other or Source of Measurement Unknown|Unknown||||
1657202|Titus|Carrizo-Wilcox/Queen City|Publishable|5|1|1963|1963-05-01||3.8|290|Interpolated From Topo Map|286.2|1|Other or Source of Measurement Unknown|Unknown||||
1657204|Titus|Carrizo-Wilcox/Queen City|Publishable|4|29|1963|1963-04-29||74.4|381|Digital Elevation Model -DEM|306.6|1|Other or Source of Measurement Unknown|Unknown||||
1657301|Titus|Carrizo-Wilcox/Queen City|Publishable|1|5|1961|1961-01-05||2.4|421|Digital Elevation Model -DEM|418.6|1|Other or Source of Measurement Unknown|Unknown||||
1657303|Titus|Carrizo-Wilcox/Queen City|Publishable|4|30|1963|1963-04-30||2.4|428|Digital Elevation Model -DEM|425.6|1|Other or Source of Measurement Unknown|Unknown||||
1657304|Titus|Carrizo-Wilcox/Queen City|Publishable|4|17|1963|1963-04-17||4.5|442|Digital Elevation Model -DEM|437.5|1|Other or Source of Measurement Unknown|Unknown||||
1657306|Titus|Carrizo-Wilcox/Queen City|Publishable|4|26|1963|1963-04-26||5|390|Digital Elevation Model -DEM|385|1|Other or Source of Measurement Unknown|Unknown||||
1657403|Titus|Carrizo-Wilcox/Queen City|Publishable|5|3|1963|1963-05-03||12|319|Digital Elevation Model -DEM|307|1|Other or Source of Measurement Unknown|Unknown||||
1657407|Camp|Carrizo-Wilcox/Other|Publishable|11|7|1960|1960-11-07||7.22|342|Interpolated From Topo Map|334.78|1|U.S. Geological Survey|Steel Tape||||
1657407|Camp|Carrizo-Wilcox/Other|Publishable|6|18|1963|1963-06-18||10.4|342|Interpolated From Topo Map|331.6|1|U.S. Geological Survey|Steel Tape||||
1657407|Camp|Carrizo-Wilcox/Other|Publishable|6|24|1971|1971-06-24||12.75|342|Interpolated From Topo Map|329.25|1|Texas Water Development Board|Steel Tape||||
1657407|Camp|Carrizo-Wilcox/Other|Publishable|2|16|1972|1972-02-16||5.73|342|Interpolated From Topo Map|336.27|1|Texas Water Development Board|Steel Tape||||
1657407|Camp|Carrizo-Wilcox/Other|Publishable|2|8|1973|1973-02-08||3.48|342|Interpolated From Topo Map|338.52|1|Texas Water Development Board|Steel Tape||||
1657407|Camp|Carrizo-Wilcox/Other|Publishable|2|7|1974|1974-02-07||4.49|342|Interpolated From Topo Map|337.51|1|Texas Water Development Board|Steel Tape||||
1657407|Camp|Carrizo-Wilcox/Other|Publishable|2|17|1975|1975-02-17||5|342|Interpolated From Topo Map|337|1|Texas Water Development Board|Steel Tape||||
1657407|Camp|Carrizo-Wilcox/Other|Publishable|12|3|1975|1975-12-03||12.64|342|Interpolated From Topo Map|329.36|1|Texas Water Development Board|Steel Tape||||
1657407|Camp|Carrizo-Wilcox/Other|Publishable|12|9|1976|1976-12-09||11.41|342|Interpolated From Topo Map|330.59|1|Texas Water Development Board|Steel Tape||||
1657407|Camp|Carrizo-Wilcox/Other|Publishable|12|5|1977|1977-12-05||11.32|342|Interpolated From Topo Map|330.68|1|Texas Water Development Board|Steel Tape||||
1657407|Camp|Carrizo-Wilcox/Other|Publishable|10|4|1978|1978-10-04||12.61|342|Interpolated From Topo Map|329.39|1|Texas Water Development Board|Steel Tape||||
1657407|Camp|Carrizo-Wilcox/Other|Questionable|11|18|1981|1981-11-18||7.39|342|Interpolated From Topo Map|334.61|1|Texas Water Development Board|Steel Tape| Uncertain of reason for questionable measurement|||
1657407|Camp|Carrizo-Wilcox/Other|Publishable|10|25|1982|1982-10-25||12.18|342|Interpolated From Topo Map|329.82|1|Texas Water Development Board|Steel Tape||||
1657407|Camp|Carrizo-Wilcox/Other|Publishable|11|11|1983|1983-11-11||13.05|342|Interpolated From Topo Map|328.95|1|Texas Water Development Board|Steel Tape||||
1657407|Camp|Carrizo-Wilcox/Other|Publishable|11|6|1984|1984-11-06||9.52|342|Interpolated From Topo Map|332.48|1|Texas Water Development Board|Steel Tape||||
1657407|Camp|Carrizo-Wilcox/Other|Publishable|12|9|1986|1986-12-09||12.17|342|Interpolated From Topo Map|329.83|1|Texas Water Development Board|Steel Tape||||
1657407|Camp|Carrizo-Wilcox/Other|Publishable|2|8|1988|1988-02-08||6.1|342|Interpolated From Topo Map|335.9|1|Texas Water Development Board|Steel Tape||||
1657407|Camp|Carrizo-Wilcox/Other|Publishable|10|11|1988|1988-10-11||11.06|342|Interpolated From Topo Map|330.94|1|Texas Water Development Board|Steel Tape||||
1657409|Camp|Carrizo-Wilcox/Queen City|Publishable|11|7|1960|1960-11-07||54.3|357|Digital Elevation Model -DEM|302.7|1|Other or Source of Measurement Unknown|Unknown||||
1657409|Camp|Carrizo-Wilcox/Queen City|Publishable|6|18|1963|1963-06-18||56.3|357|Digital Elevation Model -DEM|300.7|1|Other or Source of Measurement Unknown|Unknown||||
1657503|Camp|Carrizo-Wilcox/Queen City|Publishable|0|0|1958|||59|348|Digital Elevation Model -DEM|289|1|Other or Source of Measurement Unknown|Unknown||||
1657504|Camp|Carrizo-Wilcox/Queen City|Publishable|11|7|1960|1960-11-07||36.4|318|Digital Elevation Model -DEM|281.6|1|Other or Source of Measurement Unknown|Unknown||||
1657601|Titus|Carrizo-Wilcox/Queen City|Publishable|5|13|1942|1942-05-13||14.1|419|Digital Elevation Model -DEM|404.9|1|Other or Source of Measurement Unknown|Unknown||||
1657601|Titus|Carrizo-Wilcox/Queen City|Publishable|1|5|1961|1961-01-05||8.3|419|Digital Elevation Model -DEM|410.7|1|Other or Source of Measurement Unknown|Unknown||||
1657602|Titus|Carrizo-Wilcox/Queen City|Publishable|4|26|1963|1963-04-26||25.6|404|Digital Elevation Model -DEM|378.4|1|Other or Source of Measurement Unknown|Unknown||||
1657603|Titus|Carrizo-Wilcox/Queen City|Publishable|4|26|1963|1963-04-26||9.5|421|Digital Elevation Model -DEM|411.5|1|Other or Source of Measurement Unknown|Unknown||||
1657604|Titus|Carrizo-Wilcox/Queen City|Publishable|4|29|1963|1963-04-29||10|390|Interpolated From Topo Map|380|1|Other or Source of Measurement Unknown|Unknown||||
1657605|Titus|Carrizo-Wilcox/Queen City|Publishable|4|26|1963|1963-04-26||9.7|390|Interpolated From Topo Map|380.3|1|Other or Source of Measurement Unknown|Unknown||||
1657606|Titus|Carrizo-Wilcox/Queen City|Publishable|4|26|1963|1963-04-26||11.8|380|Interpolated From Topo Map|368.2|1|Other or Source of Measurement Unknown|Unknown||||
1657701|Camp|Carrizo-Wilcox/Queen City|Publishable|11|7|1960|1960-11-07||110.8|384|Digital Elevation Model -DEM|273.2|1|Other or Source of Measurement Unknown|Unknown||||
1657702|Camp|Carrizo-Wilcox/Queen City|Publishable|11|7|1960|1960-11-07||5.9|386|Digital Elevation Model -DEM|380.1|1|Other or Source of Measurement Unknown|Unknown||||
1657705|Camp|Carrizo-Wilcox/Queen City|Publishable|6|20|1963|1963-06-20||133.4|367|Digital Elevation Model -DEM|233.6|1|Other or Source of Measurement Unknown|Unknown||||
1657801|Camp|Carrizo-Wilcox/Queen City|Publishable|11|7|1960|1960-11-07||124.9|403|Digital Elevation Model -DEM|278.1|1|Other or Source of Measurement Unknown|Unknown||||
1657802|Camp|Carrizo-Wilcox/Queen City|Publishable|11|20|1959|1959-11-20||13.8|401|Digital Elevation Model -DEM|387.2|1|Other or Source of Measurement Unknown|Unknown||||
1657902|Camp|Carrizo-Wilcox/Queen City|Publishable|11|15|1960|1960-11-15||70.6|350|Digital Elevation Model -DEM|279.4|1|Other or Source of Measurement Unknown|Unknown||||
1657902|Camp|Carrizo-Wilcox/Queen City|Publishable|6|20|1963|1963-06-20||72.7|350|Digital Elevation Model -DEM|277.3|1|Other or Source of Measurement Unknown|Unknown||||
1657903|Camp|Carrizo-Wilcox/Queen City|Publishable|5|7|1942|1942-05-07||3.6|335|Digital Elevation Model -DEM|331.4|1|Other or Source of Measurement Unknown|Unknown||||
1657903|Camp|Carrizo-Wilcox/Queen City|Publishable|11|15|1960|1960-11-15||8.4|335|Digital Elevation Model -DEM|326.6|1|Other or Source of Measurement Unknown|Unknown||||
1657904|Camp|Carrizo-Wilcox/Queen City|Publishable|5|13|1942|1942-05-13||29.9|311|Digital Elevation Model -DEM|281.1|1|Other or Source of Measurement Unknown|Unknown||||
1657904|Camp|Carrizo-Wilcox/Queen City|Publishable|11|15|1960|1960-11-15||21.5|311|Digital Elevation Model -DEM|289.5|1|Other or Source of Measurement Unknown|Unknown||||
1658101|Titus|Carrizo-Wilcox/Queen City|Publishable|1|5|1961|1961-01-05||1|396|Digital Elevation Model -DEM|395|1|Other or Source of Measurement Unknown|Unknown||||
1658101|Titus|Carrizo-Wilcox/Queen City|Publishable|5|14|1962|1962-05-14||3.8|396|Digital Elevation Model -DEM|392.2|1|Other or Source of Measurement Unknown|Unknown||||
1658103|Titus|Carrizo-Wilcox/Queen City|Publishable|5|14|1942|1942-05-14||15.3|406|Digital Elevation Model -DEM|390.7|1|Other or Source of Measurement Unknown|Unknown||||
1658103|Titus|Carrizo-Wilcox/Queen City|Publishable|1|6|1960|1960-01-06||1|406|Digital Elevation Model -DEM|405|1|Other or Source of Measurement Unknown|Unknown||||
1658106|Titus|Carrizo-Wilcox/Queen City|Publishable|4|29|1963|1963-04-29||65.7|385|Digital Elevation Model -DEM|319.3|1|Other or Source of Measurement Unknown|Unknown||||
1658107|Titus|Carrizo-Wilcox/Queen City|Publishable|4|17|1963|1963-04-17||12.3|392|Digital Elevation Model -DEM|379.7|1|Other or Source of Measurement Unknown|Unknown||||
1658108|Titus|Carrizo-Wilcox/Queen City|Publishable|4|17|1963|1963-04-17||18.7|406|Digital Elevation Model -DEM|387.3|1|Other or Source of Measurement Unknown|Unknown||||
1658109|Titus|Carrizo-Wilcox/Queen City|Publishable|4|17|1963|1963-04-17||121.5|418|Digital Elevation Model -DEM|296.5|1|Other or Source of Measurement Unknown|Unknown||||
1658110|Titus|Carrizo-Wilcox/Queen City|Publishable|4|16|1963|1963-04-16||9|413|Digital Elevation Model -DEM|404|1|Other or Source of Measurement Unknown|Unknown||||
1658202|Titus|Carrizo-Wilcox/Queen City|Publishable|4|17|1963|1963-04-17||6.3|364|Digital Elevation Model -DEM|357.7|1|Other or Source of Measurement Unknown|Unknown||||
1658204|Morris|Carrizo-Wilcox/Queen City|Publishable|3|19|1942|1942-03-19||11|371|Digital Elevation Model -DEM|360|1|Other or Source of Measurement Unknown|Unknown||||
1658204|Morris|Carrizo-Wilcox/Queen City|Publishable|1|17|1961|1961-01-17||0.2|371|Digital Elevation Model -DEM|370.8|1|Other or Source of Measurement Unknown|Unknown||||
1658204|Morris|Carrizo-Wilcox/Queen City|Publishable|6|6|1963|1963-06-06||19.8|371|Digital Elevation Model -DEM|351.2|1|Other or Source of Measurement Unknown|Unknown||||
1658205|Morris|Carrizo-Wilcox/Queen City|Publishable|6|7|1963|1963-06-07||1.3|292|Digital Elevation Model -DEM|290.7|1|Other or Source of Measurement Unknown|Unknown||||
